final_price,location,ownership_form,number_of_rooms,living_area,balcony,year_of_construction,fee,operational_cost,leasehold_fee,housing_association,sale_year,sale_month,sale_day,floor_number,top_floor_number,elevator_presence,latitude,longitude
4700000,"Drottningtorget, Malmö kommun",Bostadsrätt,3,107,NA,1909,5704,5360,NA,NA,2019,5,28,NA,NA,NA,55.60691345,13.011846372216294
2795000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,6298,4000,NA,NA,2019,5,27,NA,NA,NA,55.5853321,12.9949544
3048000,"Johanneslust, Malmö kommun",Bostadsrätt,4,108,NA,2016,4860,NA,NA,NA,2019,5,7,NA,NA,NA,55.6017845,13.0484357
2750000,"Slussen, Malmö kommun",Bostadsrätt,5,108,NA,1989,6924,NA,NA,NA,2019,5,7,NA,NA,NA,55.6073367,13.0164403
2690000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,6298,4440,NA,NA,2019,4,26,NA,NA,NA,55.5857003,12.9957733
2995000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,3,108,NA,1928,5552,NA,NA,Brf Lyngby,2019,3,31,NA,NA,NA,55.5967116,13.0014121
3150000,"Värnhem, Malmö kommun",Bostadsrätt,3,108,NA,1909,5327,4680,NA,Brf Värnhem 1,2019,3,20,NA,NA,NA,55.6054293,13.0249475
2810000,"Triangeln, Malmö kommun",Bostadsrätt,4,109,NA,1897,8015,NA,NA,Brf Morkullan,2019,3,19,NA,NA,NA,55.5970275,13.0070072
3850000,"Drottningtorget, Malmö kommun",Bostadsrätt,3,107,NA,1909,5372,NA,NA,Brf Schougen,2019,3,12,NA,NA,NA,55.6067918,13.0132665
3150000,"Limhamn, Malmö kommun",Bostadsrätt,4,107.5,NA,1995,4667,NA,NA,HSB Brf Vindrosen i Limhamn,2019,2,28,NA,NA,NA,55.5893158,12.9203321
4200000,"City- Gågatan, Malmö kommun",Bostadsrätt,3,109,NA,1913,2865,6800,NA,NA,2019,2,26,NA,NA,NA,55.5892723,13.0056455
3100000,"Limhamn, Malmö kommun",Bostadsrätt,4,109,NA,0,7114,6600,NA,Brf Parkhusen,2019,2,21,NA,NA,NA,55.5692877,12.9189265
2850000,"City, Malmö kommun",Bostadsrätt,5,108.5,NA,1896,6499,7800,NA,Brf Morkullan,2019,2,20,NA,NA,NA,55.5961319,13.0061715
3650000,"Kalkbrottet, Malmö kommun",Bostadsrätt,4,107,NA,NA,4950,NA,NA,HSB Brf Akvamarinen,2019,2,20,NA,NA,NA,55.571950900000004,12.93011775
1750000,"Kroksbäck, Malmö kommun",Bostadsrätt,4,107,NA,0,5781,NA,NA,HSB Brf Kroksbäck,2019,2,15,NA,NA,NA,55.577232,12.9749111
3150000,"S:t Knut, Malmö kommun",Bostadsrätt,4,109,NA,1929,5370,NA,NA,Brf Andréelund 3,2019,1,10,NA,NA,NA,55.596861,13.0116396
3075000,"Värnhem, Malmö kommun",Bostadsrätt,3,107,NA,1909,5474,5400,NA,BRF Värnhem 1,2019,1,9,NA,NA,NA,55.6054293,13.0249475
1520000,"Oxie, Malmö kommun",Bostadsrätt,4,108,NA,1981,6992,NA,NA,Brf Magnolian i Oxie,2018,12,12,NA,NA,NA,55.53858355,13.093601299999996
2750000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1965,6158,NA,NA,Hsb Brf Lagmannen I Malmö,2018,12,4,NA,NA,NA,55.5857003,12.9957733
3265000,"Hammars Park, Malmö kommun",Bostadsrätt,4,108,NA,2009,5483,NA,NA,Brf Greenhusen 1,2018,12,1,NA,NA,NA,55.5692877,12.9189265
3495000,"City, Malmö kommun",Bostadsrätt,4,108.1,NA,1980,6247,6764,NA,Brf Humle 24,2018,11,22,NA,NA,NA,55.6068198,13.0088407
2560000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,6120,NA,NA,Hsb Brf Lagmannen I Malmö,2018,11,12,NA,NA,NA,55.5853321,12.9949544
3395000,"Centrum / Gamla stan, Malmö kommun",Bostadsrätt,3,107,NA,1898,5686,NA,NA,NA,2018,11,8,NA,NA,NA,55.60387,13.004806
1350000,"Oxie, Malmö kommun",Bostadsrätt,4,108,NA,1982,6992,NA,NA,Brf Magnolian i Oxie,2018,11,7,NA,NA,NA,55.538285099999996,13.095001599999996
3950000,"Ribersborg, Malmö kommun",Bostadsrätt,5,108,NA,1957,4669,17400,NA,Brf Ljungbyhus 7,2018,11,2,NA,NA,NA,55.6002438,12.9744988
2900000,"Davidshall, Malmö kommun",Bostadsrätt,4,107,NA,1898,6525,6300,NA,NA,2018,10,25,NA,NA,NA,55.59721855,12.999270237404057
2436000,"Värnhem, Malmö kommun",Bostadsrätt,3,108,NA,1909,5223,NA,NA,Brf Värnhem 1,2018,10,23,NA,NA,NA,55.6054293,13.0249475
3220000,"Slottsstaden, Malmö kommun",Bostadsrätt,4,108,NA,1938,6123,NA,NA,Brf Bjäre 7,2018,10,19,NA,NA,NA,55.5963455,12.976667
3295000,"Limhamn, Malmö kommun",Bostadsrätt,4,108,NA,2007,5483,NA,NA,Brf Greenhusen 1,2018,10,7,NA,NA,NA,55.5692877,12.9189265
1155000,"Kroksbäck, Malmö kommun",Bostadsrätt,4,107,NA,1966,5632,NA,NA,NA,2018,10,5,NA,NA,NA,55.5767003,12.9762174
5450000,"Malmö, Malmö kommun",Bostadsrätt,3,108.9,NA,2004,6203,5760,NA,Brf Fyren,2018,10,2,NA,NA,NA,55.6154864,12.9902665
1335000,"Oxie, Malmö kommun",Bostadsrätt,4,108,NA,1982,7192,14244,NA,Brf Magnolian,2018,9,26,NA,NA,NA,55.540256400000004,13.093267000000003
5825000,"Gamla Väster, Malmö kommun",Bostadsrätt,4,108,NA,1896,4458,6500,NA,NA,2018,9,24,NA,NA,NA,55.6048662,12.9952556
3135000,"Ribersborg, Malmö kommun",Bostadsrätt,4,108,NA,1957,4669,4000,NA,Brf Ljungbyhus 7,2018,9,24,NA,NA,NA,55.6002438,12.9744988
3775000,"Erikslust, Malmö kommun",Bostadsrätt,5,109,NA,1953,5410,5600,NA,HSB:s Bostadsrättsförening Erikslust i Malmö,2018,9,21,NA,NA,NA,55.5928522,12.9653161
1160000,"Oxie, Malmö kommun",Bostadsrätt,4,107.5,NA,NA,6765,8304,NA,Brf Magnolian,2018,9,19,NA,NA,NA,55.53998035,13.097147748881625
1475000,"Kroksbäck, Malmö kommun",Bostadsrätt,3,107,NA,1966,5612,3000,NA,NA,2018,9,13,NA,NA,NA,55.5770039,12.9754684
3200000,"Folkets Park, Malmö kommun",Bostadsrätt,4,108,NA,1939,4495,NA,NA,Brf Fyndet,2018,9,12,NA,NA,NA,55.5934532,13.0155112
1350000,"Oxie, Malmö kommun",Bostadsrätt,4,107,NA,1982,5780,NA,NA,NA,2018,8,14,NA,NA,NA,55.53935715,13.093962740078117
4300000,"Hyllie, Malmö kommun",Bostadsrätt,4,109,NA,2014,5336,NA,NA,Brf Hyllie Boulevard,2018,8,11,NA,NA,NA,55.5648148,12.9751305
3650000,"Ribersborg, Malmö kommun",Bostadsrätt,5,108,NA,1954,5711,NA,NA,Brf Krageholm 3,2018,6,11,NA,NA,NA,55.6002438,12.9744988
3495000,"Erikslust/Mellanheden, Malmö kommun",Bostadsrätt,4,108.5,NA,1954,5385,3600,NA,NA,2018,6,6,NA,NA,NA,55.5906993,12.96242
3240000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,5916,4000,NA,HSB:s Bostadsrättsförening Lagmannen i Malmö,2018,5,29,NA,NA,NA,55.5861592,12.9935403
1395000,"Söderkulla, Malmö kommun",Bostadsrätt,4,107.5,NA,1968,6226,NA,NA,HSB Brf Fosietorp,2018,5,23,NA,NA,NA,55.5664687,13.0091226
3400000,"City, Malmö kommun",Bostadsrätt,4,107,NA,1992,4875,4000,NA,Brf Vallen,2018,5,16,NA,NA,NA,55.6049269,13.008071
1310000,"Oxie, Malmö kommun",Bostadsrätt,4,108,NA,1982,6991,8700,NA,Brf Magnolian,2018,5,13,NA,NA,NA,55.53973585,13.09832360932511
2795000,"Slussen, Malmö kommun",Bostadsrätt,4,107,NA,1938,6236,NA,NA,HSB Brf Klas,2018,5,10,NA,NA,NA,55.6084108,13.0169583
1900000,"Dalaplan, Malmö kommun",Bostadsrätt,4,108.2,NA,1928,5764,6720,NA,Brf Söderhem,2018,5,9,NA,NA,NA,55.5860577,13.0062256
3795000,"Fågelbacken, Malmö kommun",Bostadsrätt,4,108,NA,1912,6196,6168,NA,Brf Engeströmska lyckan,2018,4,25,NA,NA,NA,55.6008477,12.982973
1500000,"Kroksbäck, Malmö kommun",Bostadsrätt,4,107,NA,1966,5612,2200,NA,HSB:s Bostadsrättsförening Kroksbäck i Malmö,2018,4,24,NA,NA,NA,55.577232,12.9749111
2995000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1965,6144,10592,NA,HSB Brf Lagmannen,2018,4,20,NA,NA,NA,55.5857003,12.9957733
2760000,"Lugnet, Malmö kommun",Bostadsrätt,4,107,NA,1989,6482,8600,NA,HSB:s Bostadsrättsförening Visenten i Malmö,2018,4,19,NA,NA,NA,55.5985331,13.0024024
2150000,"Lugnet, Malmö kommun",Bostadsrätt,4,109,NA,1992,7618,NA,NA,Riksbyggens Brf Malmöhus nr 49,2018,4,16,NA,NA,NA,55.5987264,13.0066501
2575000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,6043,6000,NA,HSB Brf Lagmannen,2018,3,20,NA,NA,NA,55.5857003,12.9957733
1650000,"Värnhem, Malmö kommun",Bostadsrätt,4,108,NA,1935,7594,NA,NA,Brf Malmgården,2018,2,26,NA,NA,NA,55.6019158,13.0118656
2450000,"City, Malmö kommun",Bostadsrätt,3,109,NA,1897,7104,NA,NA,Brf Flora,2018,2,18,NA,NA,NA,55.5994404,13.009096
3350000,"Limhamn Ön, Malmö kommun",Bostadsrätt,4,108,NA,1996,3335,17900,NA,NA,2018,2,13,NA,NA,NA,55.5892757,12.9178885
3170000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,6065,NA,NA,HSB Brf Lagmannen,2018,2,5,NA,NA,NA,55.5860627,12.9974868
4450000,"Hyllie, Malmö kommun",Bostadsrätt,4,109,NA,2014,5336,NA,NA,Brf Hyllie Boulevard,2018,1,25,NA,NA,NA,55.5649913,12.9751522
3375000,"Erikslust, Malmö kommun",Bostadsrätt,5,108.5,NA,1953,5385,NA,NA,HSB Brf Erikslust,2018,1,14,NA,NA,NA,55.5915399,12.9628832
2275000,"Riseberga, Malmö kommun",Bostadsrätt,4,109,NA,1992,5661,15156,NA,Brf Häggbacken,2018,1,12,NA,NA,NA,55.59854375,13.0773692
1325000,"Oxie, Malmö kommun",Bostadsrätt,4,109,NA,NA,6286,5772,NA,Brf Linnèa,2018,1,10,NA,NA,NA,55.53943535,13.101298144023326
3995000,"Gamla Väster, Malmö kommun",Bostadsrätt,3,109,NA,1894,5425,3480,NA,Brf Stora Nygatan 65,2018,1,9,NA,NA,NA,55.6031541,13.0003318
2495000,"Möllevången, Malmö kommun",Bostadsrätt,3,108,NA,1929,5567,7500,NA,Brf Tjäderhönan 2,2018,1,8,NA,NA,NA,55.5932735,13.007059
3200000,"Limhamn, Malmö kommun",Bostadsrätt,4,108,NA,2009,5618,NA,NA,Brf Greenhusen 2,2017,12,8,NA,NA,NA,55.5692877,12.9189265
4250000,"Triangeln, Malmö kommun",Bostadsrätt,4,107,NA,2013,5087,NA,NA,Brf Kaninen 33,2017,11,22,NA,NA,NA,55.5951839,13.0017074
2500000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,6065,NA,NA,HSB Brf Lagmannen,2017,11,21,NA,NA,NA,55.5860019,12.9942394
2300000,"Triangeln, Malmö kommun",Bostadsrätt,4,109,NA,1897,8074,10600,NA,Brf Morkullan,2017,11,14,NA,NA,NA,55.5970275,13.0070072
1100000,"Oxie, Malmö kommun",Bostadsrätt,4,107.5,NA,1982,6664,NA,NA,Brf Magnolian i Oxie,2017,11,8,NA,NA,NA,55.54097875,13.09481091311094
3100000,"Västra Sorgenfri, Malmö kommun",Bostadsrätt,3,107,NA,1935,4478,NA,NA,Brf Poppeln,2017,11,2,NA,NA,NA,55.59615665,13.021833300000015
2750000,"Drottningtorget, Gamla Staden, Malmö kommun",Bostadsrätt,3,108,NA,1971,5967,NA,NA,Brf Erik Menved,2017,10,9,NA,NA,NA,55.6071399,13.0043767
4600000,"Slussplan, Malmö kommun",Bostadsrätt,4,107,NA,1929,4514,10104,NA,Brf Slussplan,2017,9,19,NA,NA,NA,55.6063582,13.0146619
2500000,"Värnhem, Malmö kommun",Bostadsrätt,3,107,NA,1909,5369,NA,NA,BRF Värnhem 1,2017,9,14,NA,NA,NA,55.6054293,13.0249475
2450000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1965,5831,1800,NA,HSB:s Bostadsrättsförening Domaren i Malmö,2017,9,13,NA,NA,NA,55.5834623,12.9973528
875000,"Oxie, Malmö kommun",Bostadsrätt,3,107.5,NA,1982,6864,NA,NA,NA,2017,9,11,NA,NA,NA,55.5401057,13.094488790038714
4200000,"Ribersborg, Malmö kommun",Bostadsrätt,4,109,NA,1938,4746,11661,NA,Brf Sjösidan,2017,9,7,NA,NA,NA,55.6009051,12.978743
6900000,"Västra Hamnen, Malmö kommun",Bostadsrätt,5,108,NA,2006,5483,NA,NA,Brf Fören 5,2017,9,1,NA,NA,NA,55.615417,12.9756966
2800000,"Borgmästaregården, Malmö kommun",Bostadsrätt,5,109,NA,1964,5614,NA,NA,HSB Brf Lagmannen,2017,8,22,NA,NA,NA,55.5864503,12.9937154
2275000,"Riseberga, Malmö kommun",Bostadsrätt,4,109,NA,1992,5969,21000,NA,Brf Häggbacken,2017,8,22,NA,NA,NA,55.59891945,13.07727755
3250000,"Ribersborg, Malmö kommun",Bostadsrätt,4,107,NA,1916,5629,NA,NA,Brf Mariedal 1916,2017,8,9,NA,NA,NA,55.601805999999996,12.981328187219681
3000000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,4,107.5,NA,1926,4745,4740,NA,Brf Ulrika,2017,7,25,NA,NA,NA,55.6034387,13.0187216
5720000,"Limhamns Sjöstad, Malmö kommun",Bostadsrätt,3,108,NA,2011,5512,5938,NA,Glasbruket 1,2017,6,15,NA,NA,NA,55.5938845,12.9317516
3950000,"S:t Knut, Malmö kommun",Bostadsrätt,5,109,NA,1936,4696,4830,NA,Brf Möllebo,2017,6,13,NA,NA,NA,55.5955181,13.0155049
2650000,"Borgmästaregården/ Pildammarna, Malmö kommun",Bostadsrätt,4,108.5,NA,1965,6144,NA,NA,NA,2017,6,8,NA,NA,NA,55.5860627,12.9974868
6075000,"Dockan, Malmö kommun",Bostadsrätt,3,108,NA,2009,4628,NA,NA,Brf Kajhusen,2017,6,2,NA,NA,NA,55.6169283,12.987177
2520000,"Värnhem, Malmö kommun",Bostadsrätt,3,108,NA,1909,5222,3600,NA,Brf Värnhem 1,2017,5,18,NA,NA,NA,55.6054293,13.0249475
3630000,"Erikslust/Mellanheden, Malmö kommun",Bostadsrätt,5,108.5,NA,1953,5228,3600,NA,NA,2017,5,16,NA,NA,NA,55.5917488,12.9643853
3950000,"Ribersborg, Malmö kommun",Bostadsrätt,5,108,NA,1954,5925,NA,NA,Brf Krageholm 3,2017,5,4,NA,NA,NA,55.6002438,12.9744988
4495000,"City, Malmö kommun",Bostadsrätt,3,108,NA,1912,2874,NA,NA,Brf Centralpalatset,2017,5,4,NA,NA,NA,55.5892723,13.0056455
3275000,"Johanneslust, Malmö kommun",Bostadsrätt,4,108,NA,2016,5059,5000,NA,Brf Boklok Sommarlusten,2017,4,20,NA,NA,NA,55.6017608,13.0400739
2900000,"Ribersborg, Malmö kommun",Bostadsrätt,4,108,NA,0,5334,NA,NA,Brf Ljungbyhus 7,2017,4,20,NA,NA,NA,55.6002438,12.9744988
4150000,"Ribersborg, Malmö kommun",Bostadsrätt,4,108.5,NA,1987,6555,8100,NA,NA,2017,4,12,NA,NA,NA,55.5999506,12.965569511648177
4100000,"Davidshall/Stadsteatern, Malmö kommun",Bostadsrätt,3,108,NA,1931,5662,NA,NA,Brf Canis Lupus,2017,3,30,NA,NA,NA,55.6001034,12.9957808
4700000,"Triangeln, Malmö kommun",Bostadsrätt,3,108,NA,2012,4923,5000,NA,Brf Kaninen 31,2017,3,29,NA,NA,NA,55.5954305,13.0006505
3795000,"Slottsstaden, Malmö kommun",Bostadsrätt,4,108,NA,1911,6134,NA,NA,Brf Engeströmska Lyckan,2017,3,16,NA,NA,NA,55.6008477,12.982973
3100000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,4,108,NA,1904,6435,7300,NA,Brf Maria 12 i Malmö,2017,3,14,NA,NA,NA,55.6016183,13.0126061
3500000,"Limhamn-Ön, Malmö kommun",Bostadsrätt,4,107,NA,1992,7052,6000,NA,Brf Mästerlotsen på Ön,2017,3,13,NA,NA,NA,55.5909735,12.9227337
2700000,"Slussen, Malmö kommun",Bostadsrätt,5,108,NA,1989,6925,4800,NA,NA,2017,3,8,NA,NA,NA,55.6073367,13.0164403
3400000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,4,109,NA,1954,5533,NA,NA,NA,2017,3,7,NA,NA,NA,55.5967116,13.0014121
3610000,"Slottsstaden, Malmö kommun",Bostadsrätt,4,109,NA,1931,5630,5400,NA,Brf Ingelstad 3,2017,2,14,NA,NA,NA,55.5978016,12.977599714725566
3795000,"Ribersborg, Malmö kommun",Bostadsrätt,4,109,NA,1957,4735,6000,NA,Brf Ljungbyhus 7,2017,2,10,NA,NA,NA,55.6002438,12.9744988
2510000,"Slussen, Malmö kommun",Bostadsrätt,4,108,NA,1907,4891,5400,NA,Brf Carl i Malmö,2017,2,2,NA,NA,NA,55.6072382,13.0175196
2700000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1965,6065,2400,NA,HSB:s Bostadsrättsförening Lagmannen i Malmö,2017,1,13,NA,NA,NA,55.5853321,12.9949544
4350000,"Rörsjöstaden/City, Malmö kommun",Bostadsrätt,3,108,NA,1900,5368,6800,NA,Brf Flora 12,2016,12,22,NA,NA,NA,55.6005078,13.0078823
4000000,"Västra hamnen, Malmö kommun",Bostadsrätt,4,108,NA,2007,5771,6000,NA,NA,2016,12,10,NA,NA,NA,55.6153422,12.9751536
2595000,"Erikslust, Malmö kommun",Bostadsrätt,5,108.5,NA,1953,5126,NA,NA,HSB Brf Erikslust,2016,12,2,NA,NA,NA,55.5917488,12.9643853
2595000,"Hyllie, Malmö kommun",Bostadsrätt,5,109,NA,NA,5789,NA,NA,NA,2016,11,26,NA,NA,NA,55.5697342,12.97539
3000000,"Limhamn, Malmö kommun",Bostadsrätt,4,108,NA,2009,5249,8280,NA,Brf Greenhusen 1,2016,11,24,NA,NA,NA,55.5692877,12.9189265
3300000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,5937,NA,NA,HSB Brf Lagmannen,2016,11,16,NA,NA,NA,55.5857003,12.9957733
1150000,"Oxie, Malmö kommun",Bostadsrätt,4,107.5,NA,1982,6564,NA,NA,Brf Magnolian i Oxie,2016,10,31,NA,NA,NA,55.53847895,13.095031455265525
2180000,"City, Malmö kommun",Bostadsrätt,5,109,NA,1897,6673,9034,NA,Brf Morkullan,2016,10,13,NA,NA,NA,55.5970275,13.0070072
950000,"Oxie, Malmö kommun",Bostadsrätt,4,108,NA,1982,6783,6000,NA,Brf Magnolian,2016,10,13,NA,NA,NA,55.539798450000006,13.098368100000002
1195000,"Nobeltorget, Malmö kommun",Bostadsrätt,4,108,NA,1936,6329,6696,NA,NA,2016,10,12,NA,NA,NA,55.5908,13.0199559
5600000,"Dockan, Malmö kommun",Bostadsrätt,3,107,NA,2007,4910,NA,NA,Brf Havsfrun,2016,9,30,NA,NA,NA,55.614801,12.9915347
3100000,"S:t Knut, Malmö kommun",Bostadsrätt,3,108,NA,1908,6346,6600,NA,Brf Jasminen 3,2016,9,24,NA,NA,NA,55.5990028,13.0091231
2420000,"Borgmästaregården, Malmö kommun",Bostadsrätt,5,108.5,NA,1966,4911,4802,NA,Riksbyggens Brf Malmöhus nr 17,2016,9,21,NA,NA,NA,55.5805459,12.9958775
2250000,"S:t Knut, Malmö kommun",Bostadsrätt,4,109,NA,1983,5569,NA,NA,BRF Almen 1-5,2016,9,19,NA,NA,NA,55.6001979,13.0123915
2950000,"Drottningtorget, Malmö kommun",Bostadsrätt,4,108,NA,2008,7166,NA,NA,Brf Kryddfabriken,2016,9,16,NA,NA,NA,55.6078233,13.0107149
4560000,"Gamla Väster, Malmö kommun",Bostadsrätt,3,109,NA,1914,4761,4813,NA,Brf Parkpalatset,2016,8,22,NA,NA,NA,55.6031541,13.0003318
2525000,"Sibbarp, Malmö kommun",Bostadsrätt,4,109,NA,2007,6589,9000,NA,Bostadsrättsföreningen Parkhusen i Limhamn,2016,8,18,NA,NA,NA,55.5692877,12.9189265
3150000,"Limhamn, Malmö kommun",Bostadsrätt,4,108,NA,2009,5668,NA,NA,Brf Greenhusen 2,2016,8,16,NA,NA,NA,55.5692877,12.9189265
2295000,"Möllevången, Malmö kommun",Bostadsrätt,3,108,NA,1929,5612,7500,NA,Brf Tjäderhönan 2,2016,8,9,NA,NA,NA,55.5932735,13.007059
3500000,"S:t Knut, Malmö kommun",Bostadsrätt,5,109,NA,1936,4604,8550,NA,Brf Möllebo,2016,8,8,NA,NA,NA,55.5955181,13.0155049
3670000,"Gamla Väster, Malmö kommun",Bostadsrätt,3,108,NA,1884,4928,NA,NA,Brf Västerport 20,2016,8,6,NA,NA,NA,55.6056982,12.992666
2680000,"Möllevången, Malmö kommun",Bostadsrätt,4,109,NA,1929,5665,NA,NA,Brf Tjäderhönan 2,2016,7,23,NA,NA,NA,55.5932735,13.007059
2900000,"City, Malmö kommun",Bostadsrätt,3,107,NA,1940,5451,4625,NA,Brf Hansa Corner,2016,7,15,NA,NA,NA,55.60387,13.004806
2325000,"Vintrie, Malmö kommun",Bostadsrätt,3,108,NA,2010,6057,4800,NA,NA,2016,7,13,NA,NA,NA,55.5521965,12.9580523
1095000,Malmö kommun,Bostadsrätt,4,108.5,NA,NA,7510,NA,NA,NA,2016,6,22,NA,NA,NA,55.6011845,13.05084055
5200000,"Västra Hamnen, Malmö kommun",Bostadsrätt,3,107,NA,2001,6839,4768,NA,Brf Bo01,2016,6,20,NA,NA,NA,55.6120256,12.9722998
2525000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,109,NA,1964,5763,3200,NA,HSB Brf Lagmannen,2016,6,9,NA,NA,NA,55.5861592,12.9935403
2950000,"Erikslust, Malmö kommun",Bostadsrätt,5,109,NA,1953,5104,6617,NA,HSB Brf Erikslust,2016,5,13,NA,NA,NA,55.5922707,12.9650813
3395000,"Davidshall, Malmö kommun",Bostadsrätt,4,108,NA,1929,5553,NA,NA,Brf Haren 24,2016,4,23,NA,NA,NA,55.6001034,12.9957808
4000000,"Davidshall, Malmö kommun",Bostadsrätt,3,109,NA,1896,5742,NA,NA,Brf Dromedaren,2016,4,18,NA,NA,NA,55.600433800000005,12.998486072503631
2200000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,5746,3360,NA,NA,2016,4,3,NA,NA,NA,55.5839113,12.9976249
3295000,"Ön, Malmö kommun",Bostadsrätt,4,108,NA,2012,6036,NA,NA,Brf Sundholmen 1,2016,3,23,NA,NA,NA,55.5909735,12.9227337
3600000,"Davidshall, Malmö kommun",Bostadsrätt,4,107,NA,1933,5874,9832,NA,Brf Vargen 3,2016,3,15,NA,NA,NA,55.5996828,12.9969687
2350000,"City / Borgmästaregården, Malmö kommun",Bostadsrätt,3,108.5,NA,1964,6025,3000,NA,NA,2016,2,15,NA,NA,NA,55.5860627,12.9974868
2370000,"Vintrie, Malmö kommun",Bostadsrätt,4,108,NA,2010,5832,7500,NA,Brf Havsstormen,2016,2,3,NA,NA,NA,55.5521965,12.9580523
4150000,"City, Malmö kommun",Bostadsrätt,3,108,NA,1912,2874,NA,NA,Brf Centralpalatset,2016,1,29,NA,NA,NA,55.5892723,13.0056455
3100000,"Möllevången, Malmö kommun",Bostadsrätt,4,109,NA,1929,5665,9500,NA,Brf Tjäderhönan 2,2016,1,27,NA,NA,NA,55.5932735,13.007059
2395000,"Möllevången, Malmö kommun",Bostadsrätt,3,108,NA,1929,5567,6500,NA,Brf Tjäderhönan 2,2016,1,22,NA,NA,NA,55.5932735,13.007059
2150000,"Borgmästaregården, Malmö kommun",Bostadsrätt,4,108.5,NA,1964,5899,5800,NA,HSB Brf Lagmannen,2015,12,30,NA,NA,NA,55.5860627,12.9974868
3300000,"Ribersborg, Malmö kommun",Bostadsrätt,4,108,NA,1962,5379,8400,NA,Brf Ljungbyhus 8,2015,11,13,NA,NA,NA,55.6001562,12.9716324
2870000,"Gamla väster, Malmö kommun",Bostadsrätt,3,109,NA,1884,4859,4500,NA,NA,2015,11,12,NA,NA,NA,55.6056982,12.992666
2480000,"Borgmästaregården, Malmö kommun",Bostadsrätt,5,108.5,NA,1966,5869,NA,NA,NA,2015,11,10,NA,NA,NA,55.5805459,12.9958775
2350000,"Borgmästaregården, Malmö kommun",Bostadsrätt,5,108.5,NA,1966,4751,NA,NA,Riksbyggen Malmöhus 17,2015,11,6,NA,NA,NA,55.5805459,12.9958775
880000,"Oxie, Malmö kommun",Bostadsrätt,4,107.5,NA,1982,6565,6948,NA,Brf Magnolian i Oxie,2015,11,5,NA,NA,NA,55.540606,13.094888585995474
2830000,"Folkets Park, Malmö kommun",Bostadsrätt,4,108,NA,1939,4262,NA,NA,Brf Fyndet,2015,10,27,NA,NA,NA,55.5932993,13.0159245
1975000,"Riseberga, Malmö kommun",Bostadsrätt,4,109,NA,1992,5661,NA,NA,Brf Häggbacken,2015,10,27,NA,NA,NA,55.5986025,13.07736554851531
1750000,"Triangeln, Malmö kommun",Bostadsrätt,5,107.5,NA,1890,6629,16500,NA,Brf Morkullan,2015,10,20,NA,NA,NA,55.5973288,13.0062159
3800000,"Davidshall, Malmö kommun",Bostadsrätt,3,108,NA,1930,5317,7339,NA,Brf Ewes Hus,2015,10,3,NA,NA,NA,55.599643900000004,12.998999237958348
3200000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,4,108,NA,NA,4900,NA,NA,Brf Kommendören,2015,9,11,NA,NA,NA,55.6004071,13.0087489
2510000,"Limhamn, Malmö kommun",Bostadsrätt,4,108,NA,2008,5518,NA,NA,Brf Greenhusen 1,2015,9,11,NA,NA,NA,55.5692877,12.9189265
3100000,"Limhamn, Malmö kommun",Bostadsrätt,4,108,NA,2012,5320,2700,NA,Brf Glasbruket 3,2015,9,2,NA,NA,NA,55.5909394,12.9323109
2950000,"City, Malmö kommun",Bostadsrätt,3,109,NA,1914,4946,6744,NA,NA,2015,8,27,NA,NA,NA,55.6031541,13.0003318
2325000,"Vintrie, Malmö kommun",Bostadsrätt,3,108,NA,2010,6057,NA,NA,Brf Havsstormen,2015,8,24,NA,NA,NA,55.5521965,12.9580523
3300000,"Slottsstaden, Malmö kommun",Bostadsrätt,4,108,NA,1912,5897,7600,NA,Brf Engeströmska Lyckan,2015,8,15,NA,NA,NA,55.6008477,12.982973
2900000,"Borgmästaregården / Pildammarna, Malmö kommun",Bostadsrätt,5,108.5,NA,1964,4880,3600,NA,NA,2015,8,9,NA,NA,NA,55.5805459,12.9958775
2360000,"Slussen, Malmö kommun",Bostadsrätt,4,107,NA,1939,6237,5600,NA,HSB Brf Klas,2015,8,4,NA,NA,NA,55.6084108,13.0169583
